Comuna;FECHA_INMUNIZACION;N° de vacunados;Criterio_elegibilidad;Servicio;FECHA_INMUNIZACION2;Campaña
La Pintana;2022-03-24;548;Personas mayores de 65 años y más;Suroriente;03-24;2022
La Pintana;2022-03-25;313;Personas mayores de 65 años y más;Suroriente;03-25;2022
La Pintana;2022-03-26;16;Personas mayores de 65 años y más;Suroriente;03-26;2022
La Pintana;2022-03-28;475;Personas mayores de 65 años y más;Suroriente;03-28;2022
La Pintana;2022-03-29;392;Personas mayores de 65 años y más;Suroriente;03-29;2022
La Pintana;2022-03-30;323;Personas mayores de 65 años y más;Suroriente;03-30;2022
La Pintana;2022-03-31;337;Personas mayores de 65 años y más;Suroriente;03-31;2022
La Pintana;2022-04-01;231;Personas mayores de 65 años y más;Suroriente;04-01;2022
La Pintana;2022-04-02;45;Personas mayores de 65 años y más;Suroriente;04-02;2022
La Pintana;2022-04-04;368;Personas mayores de 65 años y más;Suroriente;04-04;2022
La Pintana;2022-04-05;357;Personas mayores de 65 años y más;Suroriente;04-05;2022
La Pintana;2022-04-06;337;Personas mayores de 65 años y más;Suroriente;04-06;2022
La Pintana;2022-04-07;319;Personas mayores de 65 años y más;Suroriente;04-07;2022
La Pintana;2022-04-08;214;Personas mayores de 65 años y más;Suroriente;04-08;2022
La Pintana;2022-04-09;8;Personas mayores de 65 años y más;Suroriente;04-09;2022
La Pintana;2022-04-11;272;Personas mayores de 65 años y más;Suroriente;04-11;2022
La Pintana;2022-04-12;282;Personas mayores de 65 años y más;Suroriente;04-12;2022
La Pintana;2022-04-13;247;Personas mayores de 65 años y más;Suroriente;04-13;2022
La Pintana;2022-04-14;181;Personas mayores de 65 años y más;Suroriente;04-14;2022
La Reina;2022-03-15;15;Personas mayores de 65 años y más;Oriente;03-15;2022
La Reina;2022-03-16;254;Personas mayores de 65 años y más;Oriente;03-16;2022
La Reina;2022-03-17;302;Personas mayores de 65 años y más;Oriente;03-17;2022
La Reina;2022-03-18;409;Personas mayores de 65 años y más;Oriente;03-18;2022
La Reina;2022-03-19;156;Personas mayores de 65 años y más;Oriente;03-19;2022
La Reina;2022-03-21;543;Personas mayores de 65 años y más;Oriente;03-21;2022
La Reina;2022-03-22;432;Personas mayores de 65 años y más;Oriente;03-22;2022
La Reina;2022-03-23;533;Personas mayores de 65 años y más;Oriente;03-23;2022
La Reina;2022-03-24;502;Personas mayores de 65 años y más;Oriente;03-24;2022
La Reina;2022-03-25;439;Personas mayores de 65 años y más;Oriente;03-25;2022
La Reina;2022-03-26;65;Personas mayores de 65 años y más;Oriente;03-26;2022
La Reina;2022-03-28;438;Personas mayores de 65 años y más;Oriente;03-28;2022
La Reina;2022-03-29;433;Personas mayores de 65 años y más;Oriente;03-29;2022
La Reina;2022-03-30;383;Personas mayores de 65 años y más;Oriente;03-30;2022
La Reina;2022-03-31;333;Personas mayores de 65 años y más;Oriente;03-31;2022
La Reina;2022-04-01;324;Personas mayores de 65 años y más;Oriente;04-01;2022
La Reina;2022-04-02;12;Personas mayores de 65 años y más;Oriente;04-02;2022
La Reina;2022-04-04;383;Personas mayores de 65 años y más;Oriente;04-04;2022
La Reina;2022-04-05;291;Personas mayores de 65 años y más;Oriente;04-05;2022
La Reina;2022-04-06;304;Personas mayores de 65 años y más;Oriente;04-06;2022
La Reina;2022-04-07;284;Personas mayores de 65 años y más;Oriente;04-07;2022
La Reina;2022-04-08;240;Personas mayores de 65 años y más;Oriente;04-08;2022
La Reina;2022-04-09;12;Personas mayores de 65 años y más;Oriente;04-09;2022
La Reina;2022-04-11;232;Personas mayores de 65 años y más;Oriente;04-11;2022
La Reina;2022-04-12;228;Personas mayores de 65 años y más;Oriente;04-12;2022
La Reina;2022-04-13;219;Personas mayores de 65 años y más;Oriente;04-13;2022
La Reina;2022-04-14;170;Personas mayores de 65 años y más;Oriente;04-14;2022
Lampa;2022-03-15;5;Personas mayores de 65 años y más;Norte;03-15;2022
Lampa;2022-03-16;54;Personas mayores de 65 años y más;Norte;03-16;2022
Lampa;2022-03-17;84;Personas mayores de 65 años y más;Norte;03-17;2022
Lampa;2022-03-18;187;Personas mayores de 65 años y más;Norte;03-18;2022
Lampa;2022-03-19;81;Personas mayores de 65 años y más;Norte;03-19;2022
Lampa;2022-03-21;259;Personas mayores de 65 años y más;Norte;03-21;2022
Lampa;2022-03-22;212;Personas mayores de 65 años y más;Norte;03-22;2022
Lampa;2022-03-23;210;Personas mayores de 65 años y más;Norte;03-23;2022
Lampa;2022-03-24;161;Personas mayores de 65 años y más;Norte;03-24;2022
Lampa;2022-03-25;118;Personas mayores de 65 años y más;Norte;03-25;2022
Lampa;2022-03-26;122;Personas mayores de 65 años y más;Norte;03-26;2022
Lampa;2022-03-28;164;Personas mayores de 65 años y más;Norte;03-28;2022
Lampa;2022-03-29;173;Personas mayores de 65 años y más;Norte;03-29;2022
Lampa;2022-03-30;134;Personas mayores de 65 años y más;Norte;03-30;2022
Lampa;2022-03-31;137;Personas mayores de 65 años y más;Norte;03-31;2022
Lampa;2022-04-01;120;Personas mayores de 65 años y más;Norte;04-01;2022
Lampa;2022-04-02;33;Personas mayores de 65 años y más;Norte;04-02;2022
Lampa;2022-04-04;149;Personas mayores de 65 años y más;Norte;04-04;2022
Lampa;2022-04-05;135;Personas mayores de 65 años y más;Norte;04-05;2022
Lampa;2022-04-06;149;Personas mayores de 65 años y más;Norte;04-06;2022
Lampa;2022-04-07;108;Personas mayores de 65 años y más;Norte;04-07;2022
Lampa;2022-04-08;117;Personas mayores de 65 años y más;Norte;04-08;2022
Lampa;2022-04-09;25;Personas mayores de 65 años y más;Norte;04-09;2022
Lampa;2022-04-11;103;Personas mayores de 65 años y más;Norte;04-11;2022
Lampa;2022-04-12;83;Personas mayores de 65 años y más;Norte;04-12;2022
Lampa;2022-04-13;96;Personas mayores de 65 años y más;Norte;04-13;2022
Lampa;2022-04-14;77;Personas mayores de 65 años y más;Norte;04-14;2022
Las Condes;2022-03-15;31;Personas mayores de 65 años y más;Oriente;03-15;2022
Las Condes;2022-03-16;1060;Personas mayores de 65 años y más;Oriente;03-16;2022
Las Condes;2022-03-17;1379;Personas mayores de 65 años y más;Oriente;03-17;2022
Las Condes;2022-03-18;1791;Personas mayores de 65 años y más;Oriente;03-18;2022
Las Condes;2022-03-19;334;Personas mayores de 65 años y más;Oriente;03-19;2022
Las Condes;2022-03-20;1;Personas mayores de 65 años y más;Oriente;03-20;2022
Las Condes;2022-03-21;2273;Personas mayores de 65 años y más;Oriente;03-21;2022
Las Condes;2022-03-22;1941;Personas mayores de 65 años y más;Oriente;03-22;2022
Las Condes;2022-03-23;1872;Personas mayores de 65 años y más;Oriente;03-23;2022
Las Condes;2022-03-24;1815;Personas mayores de 65 años y más;Oriente;03-24;2022
Las Condes;2022-03-25;1400;Personas mayores de 65 años y más;Oriente;03-25;2022
Las Condes;2022-03-26;327;Personas mayores de 65 años y más;Oriente;03-26;2022
Las Condes;2022-03-27;4;Personas mayores de 65 años y más;Oriente;03-27;2022
Las Condes;2022-03-28;1543;Personas mayores de 65 años y más;Oriente;03-28;2022
Las Condes;2022-03-29;1309;Personas mayores de 65 años y más;Oriente;03-29;2022
Las Condes;2022-03-30;1223;Personas mayores de 65 años y más;Oriente;03-30;2022
Las Condes;2022-03-31;1113;Personas mayores de 65 años y más;Oriente;03-31;2022
Las Condes;2022-04-01;990;Personas mayores de 65 años y más;Oriente;04-01;2022
Las Condes;2022-04-02;246;Personas mayores de 65 años y más;Oriente;04-02;2022
Las Condes;2022-04-04;1062;Personas mayores de 65 años y más;Oriente;04-04;2022
Las Condes;2022-04-05;959;Personas mayores de 65 años y más;Oriente;04-05;2022
Las Condes;2022-04-06;939;Personas mayores de 65 años y más;Oriente;04-06;2022
Las Condes;2022-04-07;888;Personas mayores de 65 años y más;Oriente;04-07;2022
Las Condes;2022-04-08;771;Personas mayores de 65 años y más;Oriente;04-08;2022
Las Condes;2022-04-09;193;Personas mayores de 65 años y más;Oriente;04-09;2022
Las Condes;2022-04-11;796;Personas mayores de 65 años y más;Oriente;04-11;2022
Las Condes;2022-04-12;653;Personas mayores de 65 años y más;Oriente;04-12;2022
Las Condes;2022-04-13;642;Personas mayores de 65 años y más;Oriente;04-13;2022
Las Condes;2022-04-14;546;Personas mayores de 65 años y más;Oriente;04-14;2022
Lo Barnechea;2022-03-15;7;Personas mayores de 65 años y más;Oriente;03-15;2022
Lo Barnechea;2022-03-16;286;Personas mayores de 65 años y más;Oriente;03-16;2022
Lo Barnechea;2022-03-17;309;Personas mayores de 65 años y más;Oriente;03-17;2022
Lo Barnechea;2022-03-18;395;Personas mayores de 65 años y más;Oriente;03-18;2022
Lo Barnechea;2022-03-19;54;Personas mayores de 65 años y más;Oriente;03-19;2022
Lo Barnechea;2022-03-21;401;Personas mayores de 65 años y más;Oriente;03-21;2022
Lo Barnechea;2022-03-22;398;Personas mayores de 65 años y más;Oriente;03-22;2022
Lo Barnechea;2022-03-23;299;Personas mayores de 65 años y más;Oriente;03-23;2022
Lo Barnechea;2022-03-24;309;Personas mayores de 65 años y más;Oriente;03-24;2022
Lo Barnechea;2022-03-25;337;Personas mayores de 65 años y más;Oriente;03-25;2022
Lo Barnechea;2022-03-26;59;Personas mayores de 65 años y más;Oriente;03-26;2022
Lo Barnechea;2022-03-28;372;Personas mayores de 65 años y más;Oriente;03-28;2022
Lo Barnechea;2022-03-29;264;Personas mayores de 65 años y más;Oriente;03-29;2022
Lo Barnechea;2022-03-30;257;Personas mayores de 65 años y más;Oriente;03-30;2022
Lo Barnechea;2022-03-31;190;Personas mayores de 65 años y más;Oriente;03-31;2022
Lo Barnechea;2022-04-01;247;Personas mayores de 65 años y más;Oriente;04-01;2022
Lo Barnechea;2022-04-02;34;Personas mayores de 65 años y más;Oriente;04-02;2022
Lo Barnechea;2022-04-04;217;Personas mayores de 65 años y más;Oriente;04-04;2022
Lo Barnechea;2022-04-05;198;Personas mayores de 65 años y más;Oriente;04-05;2022
Lo Barnechea;2022-04-06;208;Personas mayores de 65 años y más;Oriente;04-06;2022
Lo Barnechea;2022-04-07;172;Personas mayores de 65 años y más;Oriente;04-07;2022
Lo Barnechea;2022-04-08;188;Personas mayores de 65 años y más;Oriente;04-08;2022
Lo Barnechea;2022-04-09;50;Personas mayores de 65 años y más;Oriente;04-09;2022
Lo Barnechea;2022-04-11;167;Personas mayores de 65 años y más;Oriente;04-11;2022
Lo Barnechea;2022-04-12;162;Personas mayores de 65 años y más;Oriente;04-12;2022
Lo Barnechea;2022-04-13;153;Personas mayores de 65 años y más;Oriente;04-13;2022
Lo Barnechea;2022-04-14;125;Personas mayores de 65 años y más;Oriente;04-14;2022
Lo Espejo;2022-03-15;2;Personas mayores de 65 años y más;Sur;03-15;2022
Lo Espejo;2022-03-16;118;Personas mayores de 65 años y más;Sur;03-16;2022
Lo Espejo;2022-03-17;197;Personas mayores de 65 años y más;Sur;03-17;2022
Lo Espejo;2022-03-18;254;Personas mayores de 65 años y más;Sur;03-18;2022
Lo Espejo;2022-03-19;61;Personas mayores de 65 años y más;Sur;03-19;2022
Lo Espejo;2022-03-21;436;Personas mayores de 65 años y más;Sur;03-21;2022
Lo Espejo;2022-03-22;436;Personas mayores de 65 años y más;Sur;03-22;2022
Lo Espejo;2022-03-23;330;Personas mayores de 65 años y más;Sur;03-23;2022
Lo Espejo;2022-03-24;368;Personas mayores de 65 años y más;Sur;03-24;2022
Lo Espejo;2022-03-25;282;Personas mayores de 65 años y más;Sur;03-25;2022
Lo Espejo;2022-03-26;83;Personas mayores de 65 años y más;Sur;03-26;2022
Lo Espejo;2022-03-27;3;Personas mayores de 65 años y más;Sur;03-27;2022
Lo Espejo;2022-03-28;272;Personas mayores de 65 años y más;Sur;03-28;2022
Lo Espejo;2022-03-29;267;Personas mayores de 65 años y más;Sur;03-29;2022
Lo Espejo;2022-03-30;270;Personas mayores de 65 años y más;Sur;03-30;2022
Lo Espejo;2022-03-31;217;Personas mayores de 65 años y más;Sur;03-31;2022
Lo Espejo;2022-04-01;191;Personas mayores de 65 años y más;Sur;04-01;2022
Lo Espejo;2022-04-02;99;Personas mayores de 65 años y más;Sur;04-02;2022
Lo Espejo;2022-04-03;6;Personas mayores de 65 años y más;Sur;04-03;2022
Lo Espejo;2022-04-04;284;Personas mayores de 65 años y más;Sur;04-04;2022
Lo Espejo;2022-04-05;254;Personas mayores de 65 años y más;Sur;04-05;2022
Lo Espejo;2022-04-06;274;Personas mayores de 65 años y más;Sur;04-06;2022
Lo Espejo;2022-04-07;174;Personas mayores de 65 años y más;Sur;04-07;2022
Lo Espejo;2022-04-08;137;Personas mayores de 65 años y más;Sur;04-08;2022
Lo Espejo;2022-04-09;58;Personas mayores de 65 años y más;Sur;04-09;2022
Lo Espejo;2022-04-11;124;Personas mayores de 65 años y más;Sur;04-11;2022
Lo Espejo;2022-04-12;163;Personas mayores de 65 años y más;Sur;04-12;2022
Lo Espejo;2022-04-13;159;Personas mayores de 65 años y más;Sur;04-13;2022
Lo Espejo;2022-04-14;134;Personas mayores de 65 años y más;Sur;04-14;2022
Lo Espejo;2022-04-15;3;Personas mayores de 65 años y más;Sur;04-15;2022
Lo Espejo;2022-04-16;5;Personas mayores de 65 años y más;Sur;04-16;2022
Lo Prado;2022-03-15;1;Personas mayores de 65 años y más;Occidente;03-15;2022
Lo Prado;2022-03-16;739;Personas mayores de 65 años y más;Occidente;03-16;2022
Lo Prado;2022-03-17;809;Personas mayores de 65 años y más;Occidente;03-17;2022
Lo Prado;2022-03-18;815;Personas mayores de 65 años y más;Occidente;03-18;2022
Lo Prado;2022-03-19;78;Personas mayores de 65 años y más;Occidente;03-19;2022
Lo Prado;2022-03-21;997;Personas mayores de 65 años y más;Occidente;03-21;2022
Lo Prado;2022-03-22;847;Personas mayores de 65 años y más;Occidente;03-22;2022
Lo Prado;2022-03-23;783;Personas mayores de 65 años y más;Occidente;03-23;2022
Lo Prado;2022-03-24;737;Personas mayores de 65 años y más;Occidente;03-24;2022
Lo Prado;2022-03-25;596;Personas mayores de 65 años y más;Occidente;03-25;2022
Lo Prado;2022-03-26;75;Personas mayores de 65 años y más;Occidente;03-26;2022
Lo Prado;2022-03-28;596;Personas mayores de 65 años y más;Occidente;03-28;2022
Lo Prado;2022-03-29;529;Personas mayores de 65 años y más;Occidente;03-29;2022
Lo Prado;2022-03-30;448;Personas mayores de 65 años y más;Occidente;03-30;2022
Lo Prado;2022-03-31;419;Personas mayores de 65 años y más;Occidente;03-31;2022
Lo Prado;2022-04-01;338;Personas mayores de 65 años y más;Occidente;04-01;2022
Lo Prado;2022-04-02;41;Personas mayores de 65 años y más;Occidente;04-02;2022
Lo Prado;2022-04-04;423;Personas mayores de 65 años y más;Occidente;04-04;2022
Lo Prado;2022-04-05;369;Personas mayores de 65 años y más;Occidente;04-05;2022
Lo Prado;2022-04-06;288;Personas mayores de 65 años y más;Occidente;04-06;2022
Lo Prado;2022-04-07;355;Personas mayores de 65 años y más;Occidente;04-07;2022
Lo Prado;2022-04-08;300;Personas mayores de 65 años y más;Occidente;04-08;2022
Lo Prado;2022-04-09;23;Personas mayores de 65 años y más;Occidente;04-09;2022
Lo Prado;2022-04-11;255;Personas mayores de 65 años y más;Occidente;04-11;2022
Lo Prado;2022-04-12;245;Personas mayores de 65 años y más;Occidente;04-12;2022
Lo Prado;2022-04-13;218;Personas mayores de 65 años y más;Occidente;04-13;2022
Lo Prado;2022-04-14;196;Personas mayores de 65 años y más;Occidente;04-14;2022
Lo Prado;2022-04-16;3;Personas mayores de 65 años y más;Occidente;04-16;2022
Macul;2022-03-15;9;Personas mayores de 65 años y más;Oriente;03-15;2022
Macul;2022-03-16;519;Personas mayores de 65 años y más;Oriente;03-16;2022
Macul;2022-03-17;599;Personas mayores de 65 años y más;Oriente;03-17;2022
Macul;2022-03-18;733;Personas mayores de 65 años y más;Oriente;03-18;2022
Macul;2022-03-19;2;Personas mayores de 65 años y más;Oriente;03-19;2022
Macul;2022-03-21;782;Personas mayores de 65 años y más;Oriente;03-21;2022
Macul;2022-03-22;652;Personas mayores de 65 años y más;Oriente;03-22;2022
Macul;2022-03-23;742;Personas mayores de 65 años y más;Oriente;03-23;2022
Macul;2022-03-24;630;Personas mayores de 65 años y más;Oriente;03-24;2022
Macul;2022-03-25;517;Personas mayores de 65 años y más;Oriente;03-25;2022
Macul;2022-03-26;1;Personas mayores de 65 años y más;Oriente;03-26;2022
Macul;2022-03-28;658;Personas mayores de 65 años y más;Oriente;03-28;2022
Macul;2022-03-29;521;Personas mayores de 65 años y más;Oriente;03-29;2022
Macul;2022-03-30;410;Personas mayores de 65 años y más;Oriente;03-30;2022
Macul;2022-03-31;431;Personas mayores de 65 años y más;Oriente;03-31;2022
Macul;2022-04-01;318;Personas mayores de 65 años y más;Oriente;04-01;2022
Macul;2022-04-02;1;Personas mayores de 65 años y más;Oriente;04-02;2022
Macul;2022-04-04;409;Personas mayores de 65 años y más;Oriente;04-04;2022
Macul;2022-04-05;416;Personas mayores de 65 años y más;Oriente;04-05;2022
Macul;2022-04-06;453;Personas mayores de 65 años y más;Oriente;04-06;2022
Macul;2022-04-07;345;Personas mayores de 65 años y más;Oriente;04-07;2022
Macul;2022-04-08;258;Personas mayores de 65 años y más;Oriente;04-08;2022
Macul;2022-04-09;1;Personas mayores de 65 años y más;Oriente;04-09;2022
Macul;2022-04-11;292;Personas mayores de 65 años y más;Oriente;04-11;2022
